any,secció censal,concepte,estat,valor
2024,Barcelona DC08 SC089,població jove sense estudis postobligatoris,p,108.0
2024,Barcelona DC08 SC089,població estrangera de països de renda baixa o mitjana,p,112.1
2024,Barcelona DC08 SC089,renda mitjana per persona,..,null
2024,Barcelona DC08 SC090,població amb estudis baixos,p,114.2
2024,Barcelona DC08 SC090,població jove sense estudis postobligatoris,p,99.8
2024,Barcelona DC08 SC090,població estrangera de països de renda baixa o mitjana,p,106.1
2024,Barcelona DC08 SC090,renda mitjana per persona,..,null
2024,Barcelona DC08 SC091,població amb estudis baixos,p,121.7
2024,Barcelona DC08 SC091,població jove sense estudis postobligatoris,p,108.2
2024,Barcelona DC08 SC091,població estrangera de països de renda baixa o mitjana,p,106.4
2024,Barcelona DC08 SC091,renda mitjana per persona,..,null
2024,Barcelona DC08 SC092,població amb estudis baixos,p,123.7
2024,Barcelona DC08 SC092,població jove sense estudis postobligatoris,p,99.2
2024,Barcelona DC08 SC092,població estrangera de països de renda baixa o mitjana,p,103.7
2024,Barcelona DC08 SC092,renda mitjana per persona,..,null
2024,Barcelona DC08 SC093,població amb estudis baixos,p,108.7
2024,Barcelona DC08 SC093,població jove sense estudis postobligatoris,p,101.3
2024,Barcelona DC08 SC093,població estrangera de països de renda baixa o mitjana,p,103.3
2024,Barcelona DC08 SC093,renda mitjana per persona,..,null
2024,Barcelona DC08 SC094,població amb estudis baixos,p,125.2
2024,Barcelona DC08 SC094,població jove sense estudis postobligatoris,p,105.0
2024,Barcelona DC08 SC094,població estrangera de països de renda baixa o mitjana,p,99.0
2024,Barcelona DC08 SC094,renda mitjana per persona,..,null
2024,Barcelona DC08 SC095,població amb estudis baixos,p,107.7
2024,Barcelona DC08 SC095,població jove sense estudis postobligatoris,p,83.5
2024,Barcelona DC08 SC095,població estrangera de països de renda baixa o mitjana,p,95.3
2024,Barcelona DC08 SC095,renda mitjana per persona,..,null
2024,Barcelona DC08 SC096,població amb estudis baixos,p,106.3
2024,Barcelona DC08 SC096,població jove sense estudis postobligatoris,p,93.8
2024,Barcelona DC08 SC096,població estrangera de països de renda baixa o mitjana,p,103.6
2024,Barcelona DC08 SC096,renda mitjana per persona,..,null
2024,Barcelona DC08 SC097,població amb estudis baixos,p,115.3
2024,Barcelona DC08 SC097,població jove sense estudis postobligatoris,p,100.4
2024,Barcelona DC08 SC097,població estrangera de països de renda baixa o mitjana,p,106.7
2024,Barcelona DC08 SC097,renda mitjana per persona,..,null
2024,Barcelona DC08 SC098,població amb estudis baixos,p,114.6
2024,Barcelona DC08 SC098,població jove sense estudis postobligatoris,p,102.2
2024,Barcelona DC08 SC098,població estrangera de països de renda baixa o mitjana,p,108.7
2024,Barcelona DC08 SC098,renda mitjana per persona,..,null
2024,Barcelona DC08 SC099,població amb estudis baixos,p,113.1
2024,Barcelona DC08 SC099,població jove sense estudis postobligatoris,p,109.8
2024,Barcelona DC08 SC099,població estrangera de països de renda baixa o mitjana,p,113.5
2024,Barcelona DC08 SC099,renda mitjana per persona,..,null
2024,Barcelona DC08 SC100,població amb estudis baixos,p,109.2
2024,Barcelona DC08 SC100,població jove sense estudis postobligatoris,p,106.8
2024,Barcelona DC08 SC100,població estrangera de països de renda baixa o mitjana,p,112.0
2024,Barcelona DC08 SC100,renda mitjana per persona,..,null
2024,Barcelona DC08 SC101,població amb estudis baixos,p,118.6
2024,Barcelona DC08 SC101,població jove sense estudis postobligatoris,p,94.2
2024,Barcelona DC08 SC101,població estrangera de països de renda baixa o mitjana,p,100.2
2024,Barcelona DC08 SC101,renda mitjana per persona,..,null
2024,Barcelona DC08 SC102,població amb estudis baixos,p,131.5
2024,Barcelona DC08 SC102,població jove sense estudis postobligatoris,p,108.9
2024,Barcelona DC08 SC102,població estrangera de països de renda baixa o mitjana,p,120.1
2024,Barcelona DC08 SC102,renda mitjana per persona,..,null
2024,Barcelona DC08 SC103,població amb estudis baixos,p,114.6
2024,Barcelona DC08 SC103,població jove sense estudis postobligatoris,p,123.9
2024,Barcelona DC08 SC103,població estrangera de països de renda baixa o mitjana,p,135.7
2024,Barcelona DC08 SC103,renda mitjana per persona,..,null
2024,Barcelona DC08 SC104,població amb estudis baixos,p,115.3
2024,Barcelona DC08 SC104,població jove sense estudis postobligatoris,p,120.1
2024,Barcelona DC08 SC104,població estrangera de països de renda baixa o mitjana,p,120.4
2024,Barcelona DC08 SC104,renda mitjana per persona,..,null
2024,Barcelona DC08 SC105,població amb estudis baixos,p,104.5
2024,Barcelona DC08 SC105,població jove sense estudis postobligatoris,p,108.6
2024,Barcelona DC08 SC105,població estrangera de països de renda baixa o mitjana,p,116.0
2024,Barcelona DC08 SC105,renda mitjana per persona,..,null
2024,Barcelona DC08 SC106,població amb estudis baixos,p,111.3
2024,Barcelona DC08 SC106,població jove sense estudis postobligatoris,p,122.0
2024,Barcelona DC08 SC106,població estrangera de països de renda baixa o mitjana,p,120.1
2024,Barcelona DC08 SC106,renda mitjana per persona,..,null
2024,Barcelona DC08 SC107,població amb estudis baixos,p,103.1
2024,Barcelona DC08 SC107,població jove sense estudis postobligatoris,p,116.2
2024,Barcelona DC08 SC107,població estrangera de països de renda baixa o mitjana,p,99.4
2024,Barcelona DC08 SC107,renda mitjana per persona,..,null
2024,Barcelona DC08 SC108,població amb estudis baixos,p,101.4
2024,Barcelona DC08 SC108,població jove sense estudis postobligatoris,p,115.0
2024,Barcelona DC08 SC108,població estrangera de països de renda baixa o mitjana,p,119.1
2024,Barcelona DC08 SC108,renda mitjana per persona,..,null
2024,Barcelona DC08 SC109,població amb estudis baixos,p,118.4
2024,Barcelona DC08 SC109,població jove sense estudis postobligatoris,p,133.8
2024,Barcelona DC08 SC109,població estrangera de països de renda baixa o mitjana,p,91.0
2024,Barcelona DC08 SC109,renda mitjana per persona,..,null
2024,Barcelona DC08 SC110,població amb estudis baixos,p,122.3
2024,Barcelona DC08 SC110,població jove sense estudis postobligatoris,p,130.6
2024,Barcelona DC08 SC110,població estrangera de països de renda baixa o mitjana,p,137.3
2024,Barcelona DC08 SC110,renda mitjana per persona,..,null
2024,Barcelona DC08 SC111,població amb estudis baixos,p,126.2
2024,Barcelona DC08 SC111,població jove sense estudis postobligatoris,p,123.5
2024,Barcelona DC08 SC111,població estrangera de països de renda baixa o mitjana,p,138.6
2024,Barcelona DC08 SC111,renda mitjana per persona,..,null
2024,Barcelona DC08 SC112,població amb estudis baixos,p,119.1
2024,Barcelona DC08 SC112,població jove sense estudis postobligatoris,p,127.5
2024,Barcelona DC08 SC112,població estrangera de països de renda baixa o mitjana,p,126.6
2024,Barcelona DC08 SC112,renda mitjana per persona,..,null
2024,Barcelona DC08 SC113,població amb estudis baixos,p,128.4
2024,Barcelona DC08 SC113,població jove sense estudis postobligatoris,p,127.5
2024,Barcelona DC08 SC113,població estrangera de països de renda baixa o mitjana,p,127.2
2024,Barcelona DC08 SC113,renda mitjana per persona,..,null
2024,Barcelona DC08 SC114,població amb estudis baixos,p,122.4
2024,Barcelona DC08 SC114,població jove sense estudis postobligatoris,p,116.2
2024,Barcelona DC08 SC114,població estrangera de països de renda baixa o mitjana,p,123.4
2024,Barcelona DC08 SC114,renda mitjana per persona,..,null
2024,Barcelona DC08 SC115,població amb estudis baixos,p,122.4
2024,Barcelona DC08 SC115,població jove sense estudis postobligatoris,p,118.7
2024,Barcelona DC08 SC115,població estrangera de països de renda baixa o mitjana,p,130.2
2024,Barcelona DC08 SC115,renda mitjana per persona,..,null
2024,Barcelona DC08 SC116,població amb estudis baixos,p,119.8
2024,Barcelona DC08 SC116,població jove sense estudis postobligatoris,p,118.7
2024,Barcelona DC08 SC116,població estrangera de països de renda baixa o mitjana,p,104.5
2024,Barcelona DC08 SC116,renda mitjana per persona,..,null
2024,Barcelona DC08 SC215,població amb estudis baixos,p,93.6
2024,Barcelona DC08 SC215,població jove sense estudis postobligatoris,p,100.2
2024,Barcelona DC08 SC215,població estrangera de països de renda baixa o mitjana,p,92.6
2024,Barcelona DC08 SC215,renda mitjana per persona,..,null
2024,Barcelona DC09 SC001,població amb estudis baixos,p,118.1
2024,Barcelona DC09 SC001,població jove sense estudis postobligatoris,p,124.9
2024,Barcelona DC09 SC001,població estrangera de països de renda baixa o mitjana,p,137.6
2024,Barcelona DC09 SC001,renda mitjana per persona,..,null
2024,Barcelona DC09 SC002,població amb estudis baixos,p,124.1
2024,Barcelona DC09 SC002,població jove sense estudis postobligatoris,p,120.5
2024,Barcelona DC09 SC002,població estrangera de països de renda baixa o mitjana,p,133.5
2024,Barcelona DC09 SC002,renda mitjana per persona,..,null
2024,Barcelona DC09 SC003,població amb estudis baixos,p,117.3
2024,Barcelona DC09 SC003,població jove sense estudis postobligatoris,p,121.2
2024,Barcelona DC09 SC003,població estrangera de països de renda baixa o mitjana,p,126.9
2024,Barcelona DC09 SC003,renda mitjana per persona,..,null
2024,Barcelona DC09 SC004,població amb estudis baixos,p,120.7
2024,Barcelona DC09 SC004,població jove sense estudis postobligatoris,p,117.1
2024,Barcelona DC09 SC004,població estrangera de països de renda baixa o mitjana,p,122.6
2024,Barcelona DC09 SC004,renda mitjana per persona,..,null
2024,Barcelona DC09 SC005,població amb estudis baixos,p,99.1
2024,Barcelona DC09 SC005,població jove sense estudis postobligatoris,p,99.6
2024,Barcelona DC09 SC005,població estrangera de països de renda baixa o mitjana,p,105.8
2024,Barcelona DC09 SC005,renda mitjana per persona,..,null
2024,Barcelona DC09 SC006,població amb estudis baixos,p,114.1
2024,Barcelona DC09 SC006,població jove sense estudis postobligatoris,p,120.1
2024,Barcelona DC09 SC006,població estrangera de països de renda baixa o mitjana,p,96.8
2024,Barcelona DC09 SC006,renda mitjana per persona,..,null
2024,Barcelona DC09 SC007,població amb estudis baixos,p,110.9
2024,Barcelona DC09 SC007,població jove sense estudis postobligatoris,p,128.6
2024,Barcelona DC09 SC007,població estrangera de països de renda baixa o mitjana,p,106.3
2024,Barcelona DC09 SC007,renda mitjana per persona,..,null
2024,Barcelona DC09 SC008,població amb estudis baixos,p,74.5
2024,Barcelona DC09 SC008,població jove sense estudis postobligatoris,p,79.0
2024,Barcelona DC09 SC008,població estrangera de països de renda baixa o mitjana,p,85.9
2024,Barcelona DC09 SC008,renda mitjana per persona,..,null
2024,Barcelona DC09 SC009,població amb estudis baixos,p,106.5
2024,Barcelona DC09 SC009,població jove sense estudis postobligatoris,p,100.3
2024,Barcelona DC09 SC009,població estrangera de països de renda baixa o mitjana,p,92.5
2024,Barcelona DC09 SC009,renda mitjana per persona,..,null
2024,Barcelona DC09 SC010,població amb estudis baixos,p,114.0
2024,Barcelona DC09 SC010,població jove sense estudis postobligatoris,p,106.1
2024,Barcelona DC09 SC010,població estrangera de països de renda baixa o mitjana,p,90.8
2024,Barcelona DC09 SC010,renda mitjana per persona,..,null
2024,Barcelona DC09 SC011,població amb estudis baixos,p,105.9
2024,Barcelona DC09 SC011,població jove sense estudis postobligatoris,p,117.7
2024,Barcelona DC09 SC011,població estrangera de països de renda baixa o mitjana,p,97.9
2024,Barcelona DC09 SC011,renda mitjana per persona,..,null
2024,Barcelona DC09 SC013,població amb estudis baixos,p,112.9
2024,Barcelona DC09 SC013,població jove sense estudis postobligatoris,p,116.9
2024,Barcelona DC09 SC013,població estrangera de països de renda baixa o mitjana,p,122.0
2024,Barcelona DC09 SC013,renda mitjana per persona,..,null
2024,Barcelona DC09 SC014,població amb estudis baixos,p,135.1
2024,Barcelona DC09 SC014,població jove sense estudis postobligatoris,p,133.7
2024,Barcelona DC09 SC014,població estrangera de països de renda baixa o mitjana,p,112.6
2024,Barcelona DC09 SC014,renda mitjana per persona,..,null
2024,Barcelona DC09 SC015,població amb estudis baixos,p,116.8
2024,Barcelona DC09 SC015,població jove sense estudis postobligatoris,p,105.6
2024,Barcelona DC09 SC015,població estrangera de països de renda baixa o mitjana,p,120.4
2024,Barcelona DC09 SC015,renda mitjana per persona,..,null
2024,Barcelona DC09 SC016,població amb estudis baixos,p,97.0
2024,Barcelona DC09 SC016,població jove sense estudis postobligatoris,p,86.8
2024,Barcelona DC09 SC016,població estrangera de països de renda baixa o mitjana,p,86.2
2024,Barcelona DC09 SC016,renda mitjana per persona,..,null
2024,Barcelona DC09 SC017,població amb estudis baixos,p,92.0
2024,Barcelona DC09 SC017,població jove sense estudis postobligatoris,p,87.5
2024,Barcelona DC09 SC017,població estrangera de països de renda baixa o mitjana,p,91.3
2024,Barcelona DC09 SC017,renda mitjana per persona,..,null
2024,Barcelona DC09 SC018,població amb estudis baixos,p,102.3
2024,Barcelona DC09 SC018,població jove sense estudis postobligatoris,p,87.5
2024,Barcelona DC09 SC018,població estrangera de països de renda baixa o mitjana,p,82.9
2024,Barcelona DC09 SC018,renda mitjana per persona,..,null
2024,Barcelona DC09 SC019,població amb estudis baixos,p,85.4
2024,Barcelona DC09 SC019,població jove sense estudis postobligatoris,p,84.9
2024,Barcelona DC09 SC019,població estrangera de països de renda baixa o mitjana,p,85.5
2024,Barcelona DC09 SC019,renda mitjana per persona,..,null
2024,Barcelona DC09 SC020,població amb estudis baixos,p,95.8
2024,Barcelona DC09 SC020,població jove sense estudis postobligatoris,p,86.1
2024,Barcelona DC09 SC020,població estrangera de països de renda baixa o mitjana,p,88.2
2024,Barcelona DC09 SC020,renda mitjana per persona,..,null
2024,Barcelona DC09 SC021,població amb estudis baixos,p,89.5
2024,Barcelona DC09 SC021,població jove sense estudis postobligatoris,p,83.6
2024,Barcelona DC09 SC021,població estrangera de països de renda baixa o mitjana,p,93.2
2024,Barcelona DC09 SC021,renda mitjana per persona,..,null
2024,Barcelona DC09 SC022,població amb estudis baixos,p,93.9
2024,Barcelona DC09 SC022,població jove sense estudis postobligatoris,p,92.2
2024,Barcelona DC09 SC022,població estrangera de països de renda baixa o mitjana,p,90.0
2024,Barcelona DC09 SC022,renda mitjana per persona,..,null
2024,Barcelona DC09 SC023,població amb estudis baixos,p,91.2
2024,Barcelona DC09 SC023,població jove sense estudis postobligatoris,p,78.7
2024,Barcelona DC09 SC023,població estrangera de països de renda baixa o mitjana,p,84.8
2024,Barcelona DC09 SC023,renda mitjana per persona,..,null
2024,Barcelona DC09 SC024,població amb estudis baixos,p,96.4
2024,Barcelona DC09 SC024,població jove sense estudis postobligatoris,p,84.9
2024,Barcelona DC09 SC024,població estrangera de països de renda baixa o mitjana,p,90.7
2024,Barcelona DC09 SC024,renda mitjana per persona,..,null
2024,Barcelona DC09 SC025,població amb estudis baixos,p,89.2
2024,Barcelona DC09 SC025,població jove sense estudis postobligatoris,p,81.2
2024,Barcelona DC09 SC025,població estrangera de països de renda baixa o mitjana,p,90.7
2024,Barcelona DC09 SC025,renda mitjana per persona,..,null
2024,Barcelona DC09 SC026,població amb estudis baixos,p,92.6
2024,Barcelona DC09 SC026,població jove sense estudis postobligatoris,p,82.6
2024,Barcelona DC09 SC026,població estrangera de països de renda baixa o mitjana,p,87.5
2024,Barcelona DC09 SC026,renda mitjana per persona,..,null
2024,Barcelona DC09 SC027,població amb estudis baixos,p,96.5
2024,Barcelona DC09 SC027,població jove sense estudis postobligatoris,p,82.1
2024,Barcelona DC09 SC027,població estrangera de països de renda baixa o mitjana,p,87.9
